id,Longitude,Latitude,severity,n_vehicles,year
200901TE00075,-0.252317,51.487235,3,2,2009
200901TE00076,-0.229502,51.406858,3,2,2009
200901TE00077,-0.365108,51.466831,1,1,2009
200901TE00078,-0.186937,51.43966,2,1,2009
200901TE00079,-0.22898,51.505859,1,1,2009
200901TE00080,-0.29666,51.44913,3,2,2009
200901TE00081,-0.163764,51.432645,1,1,2009
200901TE00082,-0.29598,51.486709,2,2,2009
200901TE00083,-0.192493,51.415556,3,2,2009
200901TE00084,-0.177968,51.408316,2,2,2009
200901TE00085,-0.194333,51.467382,2,1,2009
200901TE00087,-0.388923,51.440632,3,2,2009
200901TE00088,-0.210369,51.495415,3,2,2009
200901TE00089,-0.203625,51.487399,2,3,2009
200901TE00090,-0.335576,51.475228,2,1,2009
200901TE00091,-0.249134,51.513896,3,2,2009
200901TE00092,-0.19377,51.492553,2,1,2009
200901TE00093,-0.1974,51.437034,3,3,2009
200901TE00094,-0.201407,51.41929,2,1,2009
200901TE00095,-0.300814,51.410881,2,1,2009
200901TE00096,-0.325041,51.48371,2,2,2009
200901TE00097,-0.22299,51.515391,3,1,2009
200901TE00098,-0.191962,51.403497,2,2,2009
200901TE00099,-0.185201,51.461666,2,2,2009
200901TE00100,-0.362358,51.479292,2,2,2009
200901TE00101,-0.207237,51.490781,3,2,2009
200901TE00102,-0.224085,51.494635,2,2,2009
200901TE00104,-0.374088,51.47343,2,1,2009
200901TE00106,-0.161995,51.437293,3,2,2009
200901TE00107,-0.205785,51.516748,2,2,2009
200901TE00108,-0.197662,51.518062,3,1,2009
200901TE00109,-0.203176,51.51347,2,1,2009
200901TE00110,-0.158471,51.388947,2,3,2009
200901TE00111,-0.292742,51.361214,3,2,2009
200901TE00112,-0.205051,51.407026,2,2,2009
200901TE00115,-0.352103,51.436164,3,2,2009
200901TE00116,-0.375127,51.460405,3,2,2009
200901TE00117,-0.165229,51.485815,2,2,2009
200901TE00118,-0.190081,51.443845,3,1,2009
200901TE00119,-0.426208,51.435923,2,1,2009
200901TE00120,-0.191969,51.403317,3,2,2009
200901TE00121,-0.207233,51.490871,2,1,2009
200901TE00123,-0.281151,51.37921,3,2,2009
200901TE00124,-0.234784,51.445157,3,2,2009
200901TE00125,-0.206005,51.489144,2,1,2009
200901TE00126,-0.174035,51.485323,2,1,2009
200901TE00127,-0.307338,51.463942,2,2,2009
200901TE00128,-0.178939,51.412828,3,2,2009
200901TE00130,-0.197459,51.486674,2,1,2009
200901TE00132,-0.192746,51.496584,2,1,2009
200901TE00133,-0.269506,51.428858,1,1,2009
200901TE00134,-0.190494,51.451586,2,1,2009
200901TE00135,-0.381173,51.476675,2,1,2009
200901TE00137,-0.408827,51.455832,2,1,2009
200901TE00138,-0.405934,51.452105,2,1,2009
200901TE00139,-0.209111,51.387753,2,2,2009
200901TE00140,-0.188793,51.494544,2,2,2009
200901TE00143,-0.142834,51.430786,2,1,2009
200901TE00144,-0.188054,51.47322,3,3,2009
200901TE00145,-0.227403,51.516807,2,2,2009
200901TE00146,-0.330185,51.449342,1,1,2009
200901TE00147,-0.225696,51.50509,3,2,2009
200901TE00148,-0.179486,51.496738,2,1,2009
200901TE00149,-0.174755,51.481737,2,1,2009
200901TE00150,-0.162679,51.423815,1,1,2009
200901TE00151,-0.220095,51.515707,2,2,2009
200901TE00152,-0.148622,51.476201,3,2,2009
200901TE00153,-0.231704,51.409409,1,1,2009
200901TE00154,-0.195854,51.479905,2,1,2009
200901TE00155,-0.379583,51.436187,1,1,2009
200901TE00156,-0.391874,51.475384,2,1,2009
200901TE00157,-0.203254,51.507806,2,2,2009
200901TE00158,-0.267196,51.474687,2,2,2009
200901TE00159,-0.245237,51.506554,3,1,2009
200901TE00160,-0.426485,51.478102,2,2,2009
200901TE00161,-0.178216,51.459939,2,2,2009
200901TE00162,-0.391323,51.441924,2,1,2009
200901TE00163,-0.23688,51.401933,2,2,2009
200901TE00164,-0.220119,51.515078,2,2,2009
200901TE00165,-0.153121,51.443269,2,1,2009
200901TE00166,-0.248273,51.464963,1,1,2009
200901TE00167,-0.149619,51.483591,2,2,2009
200901TE00168,-0.362778,51.463561,2,1,2009
200901TE00169,-0.161383,51.420287,2,1,2009
200901TE00171,-0.226691,51.468326,1,1,2009
200901TE00172,-0.218525,51.482051,2,2,2009
200901TE00173,-0.325807,51.482462,2,2,2009
200901TE00174,-0.287042,51.483072,2,2,2009
200901TE00175,-0.323426,51.457069,2,2,2009
200901TE00176,-0.17622,51.463055,2,2,2009
200901TE00177,-0.1616,51.411298,2,1,2009
200901TE00178,-0.15434,51.441579,2,1,2009
200901TE00179,-0.401372,51.467331,2,2,2009
200901TE00180,-0.227961,51.491276,2,2,2009
200901TE00181,-0.189765,51.44456,3,1,2009
200901TE00182,-0.26355,51.521394,3,4,2009
200901TE00183,-0.217367,51.493274,2,1,2009
200901TE00184,-0.136581,51.474842,1,1,2009
200901TE00185,-0.192493,51.415556,3,2,2009
200901TE00187,-0.382653,51.447021,2,1,2009
200901TE00188,-0.167652,51.475691,2,1,2009
200901TE00189,-0.219691,51.514981,3,2,2009
200901TE00190,-0.401688,51.445933,1,1,2009
200901TE00192,-0.198786,51.46763,1,2,2009
200901TE09001,-0.435587,51.456192,2,2,2009
200901TE09002,-0.209719,51.420047,2,1,2009
200901TE09003,-0.166212,51.479266,3,2,2009
200901TE09034,-0.206819,51.490415,2,1,2009
200901TW60001,-0.334034,51.426646,3,2,2009
200901TW60002,-0.311443,51.411215,3,1,2009
200901TW60003,-0.256909,51.465002,3,2,2009
200901TW60004,-0.336344,51.454106,2,2,2009
200901TW60006,-0.340941,51.454351,3,3,2009
200901TW60007,-0.358112,51.453154,2,1,2009
200901TW60008,-0.366761,51.448779,3,2,2009
200901TW60009,-0.292629,51.449161,2,1,2009
200901TW60010,-0.23278,51.485863,3,2,2009
200901TW60012,-0.271055,51.464042,2,1,2009
200901TW60013,-0.377409,51.424467,3,1,2009
200901TW60014,-0.305399,51.457979,3,1,2009
200901TW60015,-0.289028,51.460799,3,5,2009
200901TW60018,-0.291638,51.456431,2,2,2009
200901TW60019,-0.33486,51.42369,2,2,2009
200901TW60021,-0.345139,51.453691,3,2,2009
200901TW60022,-0.366863,51.449949,3,2,2009
200901TW60024,-0.314204,51.437783,3,1,2009
200901TW60025,-0.233826,51.48489,3,1,2009
200901TW60026,-0.329946,51.455904,3,2,2009
200901TW60027,-0.271892,51.468551,3,2,2009
200901TW60028,-0.346581,51.453621,3,2,2009
200901TW60029,-0.351446,51.442449,3,2,2009
200901TW60030,-0.329069,51.456251,3,2,2009
200901TW60032,-0.301457,51.451717,3,2,2009
200901TW60033,-0.309379,51.463252,3,2,2009
200901TW60034,-0.302875,51.444544,3,2,2009
200901TW60035,-0.239221,51.475709,3,2,2009
200901TW60036,-0.289126,51.47357,3,2,2009
200901TW60038,-0.345664,51.431217,2,2,2009
200901TW60039,-0.236776,51.464431,3,2,2009
200901TW60040,-0.357934,51.450094,3,2,2009
200901TW60041,-0.328659,51.420185,3,2,2009
200901TW60042,-0.307129,51.430667,3,2,2009
200901TW60043,-0.339486,51.45478,3,2,2009
200901TW60046,-0.345778,51.432028,3,2,2009
200901TW60047,-0.329901,51.445292,3,4,2009
200901TW60049,-0.296891,51.450662,3,1,2009
200901TW60050,-0.237071,51.47172,3,2,2009
200901TW60051,-0.3176,51.419757,3,2,2009
200901TW60052,-0.238156,51.465981,3,1,2009
200901TW60053,-0.304868,51.464536,3,2,2009
200901TW60054,-0.338553,51.432915,3,2,2009
200901TW60055,-0.330678,51.455554,3,2,2009
200901TW60056,-0.296626,51.450029,3,2,2009
200901TW60058,-0.298219,51.461382,2,2,2009
200901TW60059,-0.274572,51.470029,3,2,2009
200901TW60060,-0.305522,51.43523,3,2,2009
200901TW60061,-0.266574,51.464516,2,1,2009
200901TW60062,-0.335694,51.440338,3,2,2009
200901TW60063,-0.336249,51.436929,3,2,2009
200901TW60064,-0.329918,51.444842,3,2,2009
200901TW60065,-0.335658,51.445284,3,2,2009
200901TW60066,-0.318567,51.42085,3,2,2009
200901TW60067,-0.322771,51.459218,3,3,2009
200901TW60069,-0.32646,51.456753,3,2,2009
200901TW60070,-0.37558,51.415179,3,2,2009
200901TW60071,-0.349293,51.438282,3,1,2009
200901TW60072,-0.293416,51.431907,3,1,2009
200901TW60073,-0.340003,51.456406,3,2,2009
200901TW60074,-0.361516,51.43045,3,2,2009
200901TW60075,-0.286504,51.420565,3,1,2009
200901TW60076,-0.336955,51.445212,3,2,2009
200901TW60078,-0.379371,51.450302,3,1,2009
200901TW60079,-0.36,51.412534,3,3,2009
200901TW60080,-0.364436,51.413136,3,2,2009
200901TW60082,-0.333527,51.420793,3,3,2009
200901TW60086,-0.332631,51.441464,3,1,2009
200901TW60087,-0.2995,51.446293,3,1,2009
200901TW60088,-0.334115,51.452096,3,2,2009
200901TW60089,-0.363159,51.424718,3,2,2009
200901TW60090,-0.277519,51.426189,3,2,2009
200901TW60092,-0.330218,51.444487,3,1,2009
200901TW60094,-0.332377,51.420777,3,2,2009
200901TW60095,-0.350662,51.436233,3,3,2009
200901TW60096,-0.319627,51.454677,3,1,2009
200901TW60097,-0.343807,51.446748,3,2,2009
200901TW60098,-0.354375,51.429002,3,2,2009
200901TW60100,-0.287909,51.467617,3,1,2009
200901TW60101,-0.339951,51.4261,3,2,2009
200901TW60102,-0.293065,51.472188,3,2,2009
200901TW60103,-0.347957,51.427472,3,1,2009
200901TW60104,-0.316902,51.458325,3,2,2009
200901TW60105,-0.373451,51.434663,3,2,2009
200901TW60106,-0.29671,51.467116,3,2,2009
200901TW60107,-0.361226,51.41444,3,1,2009
200901TW60108,-0.233345,51.467527,2,3,2009
200901TW60109,-0.253449,51.46513,3,1,2009
200901TW60110,-0.273932,51.464085,3,2,2009
200901TW60111,-0.317852,51.436397,3,3,2009
200901TW60113,-0.238593,51.477048,2,2,2009
200901TW60114,-0.28753,51.485417,3,2,2009
200901TW60116,-0.351947,51.428518,3,1,2009
200901TW60118,-0.368323,51.41301,3,2,2009
200901TW60119,-0.333302,51.426995,3,2,2009
200901TW60120,-0.28315,51.467817,3,2,2009
200901TW60121,-0.381161,51.448529,3,2,2009
200901TW60122,-0.299518,51.465178,3,2,2009
200901TW60123,-0.362858,51.413024,3,2,2009
200901TW60124,-0.379819,51.449859,3,2,2009
200901TW60125,-0.335802,51.453199,3,2,2009
200901TW60126,-0.379819,51.449859,3,2,2009
200901TW60128,-0.276915,51.468985,3,2,2009
200901TW60129,-0.333187,51.426184,3,2,2009
200901TW60130,-0.37405,51.413719,3,2,2009
200901TW60131,-0.320464,51.455408,3,1,2009
200901TW60132,-0.303563,51.441496,3,1,2009
200901TW60133,-0.239221,51.475709,3,2,2009
200901TW60134,-0.365403,51.442465,3,2,2009
200901TW60135,-0.342516,51.426766,3,2,2009
200901TW60136,-0.276605,51.465743,3,3,2009
200901TW60137,-0.335089,51.421355,3,2,2009
200901TW60138,-0.345571,51.453697,3,2,2009
200901TW60139,-0.341862,51.405085,3,2,2009
200901TW60140,-0.279141,51.425133,3,1,2009
200901TW60141,-0.331079,51.436676,3,2,2009
200901TW60142,-0.236261,51.466582,3,2,2009
200901TW60143,-0.358454,51.423573,3,2,2009
200901TW60145,-0.367671,51.415159,3,2,2009
200901TW60146,-0.364042,51.440288,3,2,2009
200901TW60147,-0.318851,51.420944,3,2,2009
200901TW60148,-0.319477,51.454855,3,2,2009
200901TW60149,-0.331303,51.450258,3,2,2009
200901TW60150,-0.311935,51.41347,3,1,2009
200901TW60151,-0.293062,51.472278,3,1,2009
200901TW60152,-0.371776,51.437248,2,2,2009
200901TW60153,-0.294602,51.465736,3,2,2009
200901TW60154,-0.296198,51.4654,3,2,2009
200901TW60155,-0.320495,51.450643,3,1,2009
200901TW60156,-0.379822,51.449769,3,2,2009
200901TW60159,-0.242407,51.467753,3,1,2009
200901TW60160,-0.358043,51.451085,3,2,2009
200901TW60161,-0.330678,51.455554,3,2,2009
200901TW60162,-0.338499,51.406656,2,2,2009
200901TW60163,-0.242454,51.470272,3,1,2009
200901TW60164,-0.356579,51.411677,3,2,2009
200901TW60166,-0.31246,51.461678,3,1,2009
200901TW60167,-0.288422,51.461599,3,2,2009
200901TW60170,-0.302636,51.462615,3,2,2009
200901TW60171,-0.337517,51.425796,3,3,2009
200901TW60172,-0.248417,51.464965,3,3,2009
200901TW60173,-0.293441,51.462122,3,2,2009
200901TW60174,-0.287049,51.432893,2,2,2009
200901TW60177,-0.292858,51.46616,3,1,2009
200901TW60178,-0.303553,51.46119,3,2,2009
200901TW60179,-0.234275,51.484447,3,2,2009
200901TW60180,-0.282694,51.449286,3,2,2009
200901TW60181,-0.26065,51.465057,3,2,2009
200901TW60182,-0.350275,51.442972,2,2,2009
200901TW60183,-0.359183,51.419267,2,2,2009
200901TW60186,-0.363747,51.44451,3,1,2009
200901TW60187,-0.323133,51.425771,3,4,2009
200901TW60188,-0.357934,51.450094,3,2,2009
200901TW60189,-0.287049,51.432893,3,2,2009
200901TW60190,-0.346561,51.426284,2,1,2009
200901TW60191,-0.354375,51.429002,3,2,2009
200901TW60192,-0.283812,51.480866,3,1,2009
200901TW60193,-0.283852,51.422235,3,2,2009
200901TW60194,-0.243055,51.465874,3,3,2009
200901TW60195,-0.322988,51.457243,3,3,2009
200901TW60197,-0.384233,51.426719,3,1,2009
200901TW60198,-0.285891,51.467677,3,2,2009
200901TW60199,-0.311587,51.411217,3,2,2009
200901TW60200,-0.245676,51.465104,3,2,2009
200901TW60201,-0.359337,51.4431,3,2,2009
200901TW60202,-0.359996,51.412624,3,1,2009
200901TW60203,-0.337068,51.406456,3,2,2009
200901TW60204,-0.35223,51.432658,3,2,2009
200901TW60205,-0.348092,51.443661,3,2,2009
200901TW60206,-0.280362,51.423263,3,1,2009
200901TW60207,-0.36208,51.422725,3,2,2009
200901TW60208,-0.284884,51.467663,3,2,2009
200901TW60209,-0.323713,51.457074,3,2,2009
200901TW60211,-0.348778,51.408689,3,3,2009
200901TW60212,-0.281949,51.476792,3,3,2009
200901TW60213,-0.274076,51.464087,3,2,2009
200901TW60214,-0.368323,51.41301,3,2,2009
200901TW60215,-0.239386,51.475172,3,1,2009
200901TW60216,-0.363792,51.443252,3,4,2009
200901TW60217,-0.304239,51.462099,3,1,2009
200901TW60218,-0.30568,51.458163,3,2,2009
200901TW60219,-0.302636,51.462615,3,1,2009
200901TW60221,-0.324171,51.428843,3,2,2009
200901TW60222,-0.298914,51.446555,3,2,2009
200901TW60223,-0.27575,51.469327,3,2,2009
200901TW60225,-0.301425,51.464217,2,1,2009
200901TW60226,-0.290889,51.457229,3,1,2009
200901TW60227,-0.319406,51.421491,3,2,2009
200901TW60228,-0.344414,51.441901,3,1,2009
200901TW60229,-0.242609,51.466227,2,2,2009
200901TW60230,-0.365125,51.442191,2,2,2009
200901TW60231,-0.330678,51.455554,3,2,2009
200901TW60232,-0.342333,51.404012,3,2,2009
200901TW60233,-0.338804,51.425994,3,1,2009
200901TW60234,-0.260761,51.469735,3,2,2009
200901TW60235,-0.302793,51.462258,3,1,2009
200901TW60236,-0.328672,51.447432,3,2,2009
200901TW60237,-0.275224,51.464194,3,4,2009
200901TW60238,-0.296265,51.467469,3,1,2009
200901TW60239,-0.338442,51.432014,3,2,2009
200901TW60240,-0.240256,51.475005,2,1,2009
200901TW60241,-0.276045,51.469152,3,2,2009
200901TW60242,-0.261949,51.464987,3,1,2009
200901TW60244,-0.36862,51.412744,3,1,2009
200901TW60245,-0.300366,51.446216,3,3,2009
200901TW60246,-0.35223,51.432658,3,2,2009
200901TW60249,-0.259593,51.436085,3,2,2009
200901TW60251,-0.306226,51.45898,3,2,2009
200901TW60253,-0.288422,51.461599,3,2,2009
200901TW60255,-0.332304,51.438581,3,1,2009
200901TW60256,-0.36208,51.422725,3,1,2009
200901TW60257,-0.312318,51.410868,3,2,2009
200901TW60258,-0.276915,51.468985,3,2,2009
200901TW60259,-0.327972,51.446883,3,2,2009
200901TW60260,-0.290817,51.46685,3,2,2009
200901TW60261,-0.322419,51.457055,3,2,2009
200901TW60262,-0.299668,51.465,2,2,2009
200901TW60264,-0.364331,51.428152,2,2,2009
200901TW60265,-0.357938,51.450004,3,3,2009
200901TW60266,-0.289119,51.435261,3,2,2009
200901TW60267,-0.306226,51.45898,3,1,2009
200901TW60268,-0.274555,51.428483,3,1,2009
200901TW60269,-0.248561,51.464967,3,2,2009
200901TW60270,-0.273829,51.470648,3,2,2009
200901TW60271,-0.300826,51.464837,3,2,2009
200901TW60272,-0.296626,51.450029,3,2,2009
200901TW60273,-0.311155,51.411211,3,2,2009
200901TW60274,-0.264114,51.464839,3,2,2009
200901TW60275,-0.232928,51.485776,3,2,2009
200901TW60277,-0.379316,51.447784,3,1,2009
200901TW60278,-0.339748,51.423759,3,2,2009
200901TW60279,-0.33998,51.425291,3,2,2009
200901TW60280,-0.234426,51.484269,3,2,2009
200901TW60281,-0.369182,51.413112,3,1,2009
200901TW60282,-0.341578,51.404991,3,2,2009
200901TW60284,-0.298631,51.465795,3,1,2009
200901TW60285,-0.296058,51.44984,3,2,2009
200901TW60287,-0.352073,51.433016,2,2,2009
200901TW60288,-0.298484,51.465882,3,2,2009
200901TW60290,-0.356286,51.455916,3,2,2009
200901TW60292,-0.336236,51.445202,3,2,2009
200901TW60293,-0.348677,51.443399,3,2,2009
200901TW60294,-0.305012,51.464538,3,2,2009
200901TW60295,-0.287514,51.481999,3,1,2009
200901TW60296,-0.238754,51.476601,3,3,2009
200901TW60297,-0.310724,51.411205,3,3,2009
200901TW60298,-0.381619,51.423356,3,1,2009
200901TW60299,-0.341059,51.427285,3,1,2009
200901TW60301,-0.363944,51.430934,3,1,2009
200901TW60302,-0.362482,51.439636,2,2,2009
200901TW60304,-0.287587,51.487756,3,3,2009
200901TW60305,-0.314813,51.413422,3,1,2009
200901TW60306,-0.237008,51.480801,3,2,2009
200901TW60307,-0.298082,51.465067,3,1,2009
200901TW60309,-0.337789,51.453947,3,2,2009
200901TW60310,-0.320385,51.457565,3,2,2009
200901TW60311,-0.28652,51.420116,3,2,2009
200901TW60312,-0.243086,51.465065,3,2,2009
200901TW60315,-0.251147,51.465096,2,2,2009
200901TW60316,-0.349841,51.443056,3,2,2009
200901TW60317,-0.314461,51.454243,3,3,2009
200901TW60318,-0.337355,51.40646,2,2,2009
200901TW60320,-0.231882,51.486749,3,2,2009
200901TW60321,-0.310387,51.455443,3,2,2009
200901TW60322,-0.231882,51.486749,3,2,2009
200901TW60323,-0.319406,51.421491,3,1,2009
200901TW60324,-0.297302,51.466675,3,4,2009
200901TW60325,-0.286467,51.421554,2,2,2009
200901TW60326,-0.237008,51.480801,2,2,2009
200901TW60328,-0.312756,51.410694,2,2,2009
200901TW60330,-0.36208,51.422725,3,2,2009
200901TW60331,-0.321206,51.423405,3,2,2009
200901TW60332,-0.266858,51.46461,2,2,2009
200901TW60333,-0.347106,51.435104,3,1,2009
200901TW60334,-0.331025,51.449984,3,1,2009
200901TW60335,-0.371495,51.420878,3,2,2009
200901TW60339,-0.296342,51.465402,3,1,2009
200901TW60340,-0.329901,51.445292,3,2,2009
200901TW60341,-0.332304,51.438581,3,1,2009
200901TW60343,-0.330678,51.455554,3,2,2009
200901TW60344,-0.300692,51.464566,3,2,2009
200901TW60345,-0.288488,51.463669,3,1,2009
200901TW60347,-0.330534,51.455552,3,2,2009
200901TW60348,-0.360501,51.438709,3,2,2009
200901TW60349,-0.326025,51.456837,3,2,2009
200901TW60350,-0.344273,51.453769,3,2,2009
200901TW60351,-0.286901,51.48298,3,2,2009
200901TW60352,-0.296623,51.450118,3,2,2009
200901TW60353,-0.236776,51.464431,3,2,2009
200901TW60355,-0.287045,51.482982,3,2,2009
200901TW60356,-0.346302,51.433474,3,1,2009
200901TW60358,-0.33024,51.455728,3,2,2009
200901TW60359,-0.329122,51.427205,3,2,2009
200901TW60360,-0.317914,51.454293,3,2,2009
200901TW60361,-0.357969,51.453152,3,2,2009
200901TW60362,-0.314788,51.410184,3,2,2009
200901TW60365,-0.306243,51.462398,3,1,2009
200901TW60367,-0.28275,51.463135,3,1,2009
200901TW60368,-0.329508,51.456077,3,2,2009
200901TW60369,-0.246845,51.475913,3,2,2009
200901TW60371,-0.365125,51.442191,3,2,2009
200901TW60372,-0.2874,51.485055,2,2,2009
200901TW60373,-0.340503,51.426738,2,1,2009
200901TW60374,-0.294736,51.462141,3,2,2009
200901TW60377,-0.237067,51.471809,3,2,2009
200901TW60378,-0.337212,51.406458,2,2,2009
200901TW60379,-0.293441,51.462122,3,1,2009
200901TW60380,-0.286901,51.48298,3,2,2009
200901TW60381,-0.341725,51.404903,3,2,2009
200901TW60382,-0.283914,51.462792,3,2,2009
200901TW60383,-0.237863,51.469843,3,2,2009
200901TW60384,-0.367486,51.452655,3,2,2009
200901TW60385,-0.337675,51.445222,3,2,2009
200901TW60387,-0.284164,51.467652,3,2,2009
200901TW60389,-0.350816,51.435966,2,1,2009
200901TW60390,-0.37409,51.43692,3,2,2009
200901TW60391,-0.272062,51.464057,2,1,2009
200901TW60392,-0.302178,51.463328,3,2,2009
200901TW60393,-0.32646,51.456753,3,2,2009
200901TW60394,-0.303563,51.464787,3,2,2009
200901TW60396,-0.24713,51.47223,3,2,2009
200901TW60397,-0.363002,51.413026,3,2,2009
200901TW60398,-0.338553,51.432915,3,2,2009
200901TW60399,-0.237152,51.480803,3,2,2009
200901TW60400,-0.379672,51.449947,3,1,2009
200901TW60401,-0.331022,51.450074,3,2,2009
200901TW60402,-0.272468,51.468559,3,2,2009
200901TW60403,-0.341725,51.404903,3,2,2009
200901TW60404,-0.317601,51.451051,3,1,2009
200901TW60405,-0.339948,51.42619,3,2,2009
200901TW60406,-0.298219,51.461382,3,2,2009
200901TW60408,-0.332997,51.439311,3,2,2009
200901TW60409,-0.358104,51.449377,3,1,2009
200901TW60413,-0.238274,51.477853,3,1,2009
200901TW60414,-0.365269,51.442193,3,2,2009
200901TW60415,-0.350522,51.428138,3,2,2009
200901TW60416,-0.283244,51.465301,3,3,2009
200901TW60417,-0.335801,51.421545,3,1,2009
200901TW60418,-0.373393,51.428188,3,1,2009
200901TW60419,-0.346869,51.453625,3,2,2009
200901TW60420,-0.365486,51.444175,3,2,2009
200901TW60421,-0.36243,51.412928,3,2,2009
200901TW60422,-0.323137,51.449242,3,1,2009
200901TW60423,-0.368103,51.415165,3,1,2009
200901TW60425,-0.330534,51.455552,2,2,2009
200901TW60426,-0.365745,51.444988,3,2,2009
200901TW60427,-0.305346,51.459417,3,1,2009
200901TW60428,-0.365413,51.442195,3,1,2009
200901TW60429,-0.343985,51.453765,3,2,2009
200901TW60430,-0.330741,51.44989,3,1,2009
200901TW60431,-0.367365,51.443931,3,3,2009
200901TW60432,-0.293383,51.471384,3,2,2009
200901TW60433,-0.350408,51.439287,3,2,2009
200901TW60434,-0.360766,51.439343,2,2,2009
200901TW69001,-0.342656,51.442775,2,1,2009
200901TW69002,-0.333886,51.426734,3,2,2009
200901TW69003,-0.234275,51.484447,3,2,2009
200901TW69055,-0.232928,51.485776,3,2,2009
200901TW69081,-0.255557,51.436295,3,3,2009
200901TW76990,-0.341507,51.430799,3,5,2009
200901TW77076,-0.362551,51.413559,1,1,2009
200901TX20001,-0.404158,51.478249,3,1,2009
200901TX20002,-0.303202,51.490051,3,2,2009
200901TX20003,-0.424776,51.45245,3,1,2009
200901TX20004,-0.28757,51.488205,3,2,2009
200901TX20005,-0.307198,51.483274,3,2,2009
200901TX20006,-0.364534,51.478872,3,2,2009
200901TX20008,-0.261498,51.480627,3,1,2009
200901TX20009,-0.292776,51.487651,3,2,2009
200901TX20010,-0.355043,51.470467,3,1,2009
200901TX20011,-0.28112,51.491168,2,1,2009
200901TX20013,-0.389063,51.440724,3,2,2009
200901TX20014,-0.362781,51.463471,3,2,2009
200901TX20016,-0.252913,51.486705,3,2,2009
200901TX20018,-0.400754,51.497357,3,2,2009
200901TX20019,-0.385921,51.472694,3,2,2009
200901TX20022,-0.267285,51.487547,2,2,2009
200901TX20023,-0.300848,51.491366,3,3,2009
200901TX20024,-0.404609,51.477716,3,2,2009
200901TX20026,-0.303882,51.49114,3,2,2009
200901TX20027,-0.356689,51.472738,3,2,2009
200901TX20028,-0.392036,51.442114,3,2,2009
200901TX20029,-0.412449,51.459298,3,2,2009
200901TX20030,-0.40488,51.45344,3,2,2009
200901TX20031,-0.385125,51.462612,3,2,2009
200901TX20032,-0.287583,51.487846,3,2,2009
200901TX20033,-0.355878,51.471288,3,1,2009
200901TX20034,-0.444329,51.453071,3,2,2009
200901TX20035,-0.25027,51.488014,3,2,2009
200901TX20036,-0.361917,51.467505,3,1,2009
200901TX20038,-0.366247,51.463159,3,2,2009
200901TX20039,-0.396563,51.432014,3,2,2009
200901TX20040,-0.381608,51.476591,3,2,2009
200901TX20041,-0.347482,51.472518,3,2,2009
200901TX20042,-0.322859,51.484309,3,2,2009
200901TX20043,-0.28756,51.488475,3,2,2009
200901TX20044,-0.390573,51.475546,2,2,2009
200901TX20045,-0.374573,51.459768,3,1,2009
200901TX20046,-0.432482,51.458578,3,1,2009
200901TX20047,-0.427335,51.432431,2,1,2009
200901TX20048,-0.382673,51.479034,3,1,2009
200901TX20049,-0.255418,51.492767,3,2,2009
200901TX20050,-0.404934,51.476641,3,2,2009
200901TX20051,-0.27858,51.489782,3,2,2009
200901TX20052,-0.279071,51.492037,3,2,2009
200901TX20054,-0.324459,51.495662,3,1,2009
200901TX20055,-0.366678,51.467212,3,2,2009
200901TX20056,-0.374497,51.465972,3,2,2009
200901TX20057,-0.403406,51.458546,3,2,2009
200901TX20058,-0.367139,51.462363,3,2,2009
200901TX20059,-0.364534,51.478872,3,2,2009
200901TX20060,-0.40943,51.446757,2,2,2009
200901TX20061,-0.428761,51.441173,3,1,2009
200901TX20062,-0.405934,51.452105,3,2,2009
200901TX20063,-0.403886,51.477796,3,2,2009
200901TX20064,-0.444332,51.452981,3,2,2009
200901TX20065,-0.267288,51.487457,3,2,2009
200901TX20066,-0.37278,51.477818,3,2,2009
200901TX20068,-0.407707,51.483873,3,2,2009
200901TX20069,-0.370046,51.46564,3,2,2009
200901TX20070,-0.395007,51.484599,3,2,2009
200901TX20071,-0.339862,51.492015,3,2,2009
200901TX20072,-0.265849,51.487436,3,2,2009
200901TX20073,-0.425923,51.465145,3,1,2009
200901TX20075,-0.393001,51.484302,3,2,2009
200901TX20076,-0.374808,51.477487,3,2,2009
200901TX20078,-0.28254,51.491728,2,2,2009
200901TX20081,-0.303061,51.489959,3,1,2009
200901TX20082,-0.3043,51.491506,3,1,2009
200901TX20084,-0.306743,51.483897,3,2,2009
200901TX20086,-0.323508,51.478383,3,1,2009
200901TX20087,-0.27702,51.48913,3,2,2009
200901TX20088,-0.40442,51.45838,3,1,2009
200901TX20089,-0.409722,51.49631,3,2,2009
200901TX20097,-0.404499,51.476725,3,2,2009
200901TX20098,-0.24849,51.493113,3,2,2009
200901TX20099,-0.298541,51.491422,3,2,2009
200901TX20100,-0.355043,51.470467,3,3,2009
200901TX20101,-0.366879,51.469643,3,2,2009
200901TX20102,-0.29898,51.491249,3,3,2009
200901TX20103,-0.372661,51.456864,2,2,2009
200901TX20104,-0.362362,51.479202,3,3,2009
200901TX20105,-0.338896,51.475005,3,3,2009
200901TX20106,-0.369563,51.467072,2,1,2009
200901TX20107,-0.355627,51.466248,2,1,2009
200901TX20108,-0.267285,51.487547,3,2,2009
200901TX20109,-0.327217,51.483292,3,2,2009
200901TX20110,-0.252474,51.486878,3,1,2009
200901TX20111,-0.393179,51.475132,3,1,2009
200901TX20112,-0.282841,51.491373,2,2,2009
200901TX20113,-0.274049,51.48387,3,1,2009
