duration,comments,latitude,longitude,year
20.0,Brilliant Blue Orb over Red River&#44 New Mexico - Stunning Movements.,36.7080556,-105.4055556,2012
420.0,Seem to be flashing multiple colors&#44 hovering and moving in an odd manner. There was no noise coming from that direction and seem to be,36.6844444,-121.8011111,2012
10.0,Fireball.,27.3361111,-82.5308333,2012
30.0,Witnessed 2 orange lights in the sky.,37.3394444,-121.8938889,2012
120.0,Five lights over San Francisco fade away high over head NYE.,37.775,-122.4183333,2012
6.0,Brillant white disk shoots through night time sky in Bullhead City&#44 AZ.,35.1477778,-114.5675,2012
120.0,A large orange glowing object traveled slowly across the night sky.,20.0827778,-155.4725,2012
120.0,Orange-amber light hovering over Roseville&#44 California.,38.7522222,-121.2869444,2012
600.0,Bright&#44 round orange-red object flying across sky New Years Eve 2012 7:00 pm.,31.1430556,-90.4586111,2012
240.0,Craft with red light above Ladson&#44 SC&#44 on New Years Eve.,32.9855556,-80.11,2012
1.0,3 high speed  illuminated objects observed.,48.0797222,-123.1005556,2012
300.0,5-6 Shapeless floating lights.,43.4666667,-112.0333333,2012
90.0,Bright Orange Light...,38.2541667,-85.7594444,2012
60.0,Just now my son and his friends came running in yelling that there are two red ufos out front.I ran out to the back yard because it was,38.4405556,-122.7133333,2012
240.0,Three fireballs sitting in a row hovering over us for 4 minutes Cape Coral&#44 FL this evening.,26.5625,-81.9497222,2012
600.0,12/31/12  20:32 Peoria AZ Orange Burning Orb.,33.5805556,-112.2366667,2012
120.0,2 orange balls of flickering light moving slowly&#44 in a line across the night sky&#44 at low altitude&#44 moving without making a sound.,28.5380556,-81.3794444,2012
120.0,3 orange fire like&#44 round objects moving south in night sky.,48.5127778,-122.6113889,2012
900.0,Orange Spheres Observed Over Volusioa County Florida.,28.8827778,-81.3088889,2012
10.0,Red orangish dot with a red streak behind it moving faster than a falling star.,35.8825,-80.0822222,2012
180.0,6-7 Balls of orange lights.,43.4666667,-112.0333333,2012
600.0,12 red lights in the sky with no sound.,29.6513889,-82.325,2012
120.0,Bright orange sphere that turned into a star in less than a second.,33.5386111,-112.1852778,2012
180.0,Orange fireball flying slow at low altitude over Fort Myers&#44 Florida&#44 on New Year&#39s Eve.,26.6402778,-81.8725,2012
180.0,Unexplainable lights in formation over Heathrow/Lake Mary; 12/31/12.  ((NUFORC Note:  Report from former U. S. Army aviator.  PD)),28.7572222,-81.3394444,2012
600.0,2 Red and 2 yellow teardrops seen &quot;playing&quot; over Apple Valley&#44 CA.,34.5008333,-117.185,2012
120.0,10-12 points of light flying in the sky in formation.,34.8525,-82.3941667,2012
180.0,UFO&#39s over Londonderry&#44 New Hampshire.,42.865,-71.3744444,2012
300.0,Orange fireball looking UFO.,44.9444444,-93.0930556,2012
180.0,While on Patrol at Laughlin Ranch homeowners association 4 orange glowing light were seen by me and a second person...we both called th,35.1477778,-114.5675,2012
300.0,Five Orange Fireballs over Cromwell&#44 Ct.,41.595,-72.6458333,2012
480.0,They came from the ground and went up at a same rate of speed.  All the same color red and yellow.,43.2166667,-123.3405556,2012
600.0,Orangish/Reddish Oval shaped craft.  Hovering above Interestate 76.  Was like looking up into a burning cauldron of fire.,40.0083333,-79.0783333,2012
180.0,Orange objects that looked like fireballs sighted in Boise then disappear.,43.6136111,-116.2025,2012
180.0,Two bright red/orange star-like lights that appeared stationary&#44 possibly moving upward as they disappeared,44.0583333,-121.3141667,2012
180.0,Orange/yellow sphere seen in middle tn area.,35.9827778,-86.5186111,2012
2.0,Triangle light formation with faces in the lights,44.0463889,-123.0208333,2012
300.0,4 lights/fireballs travelling from north to east&#44 moving slowly.  No sound.,45.6797222,-111.0377778,2012
90.0,4 Amber Colored Lights Seen From San Diego (South Park) California on New Year&#39s Eve December 31&#44 2012,32.7152778,-117.1563889,2012
300.0,Prange fireball no tail.,44.1969444,-72.5025,2012
900.0,Blazing red UFO spotted in the Northern California sky Dec 31&#44 2012.,37.8716667,-122.2716667,2012
30.0,Red&#44 round objects moving west to east in possible formation with no sound.,41.0241667,-80.615,2012
300.0,Series of orange orbs.,43.6136111,-116.2025,2012
300.0,Strange formation of lights in western sky over Fort Myers&#44 FL.,26.6402778,-81.8725,2012
120.0,4 Orange Spheres flying in diamond formation.,44.5433333,-68.42,2012
900.0,Flickering 3 soundless red and orange fireball looking balls over the Everglades side of the Turnpike. They shined for 15 minute interv,25.8191667,-80.3555556,2012
300.0,Orange lights on sky. Lights were going slow and then vanished. It was about 8 lights in a line and vanished one by one.,31.8455556,-102.3672222,2012
300.0,Strange hoovering&#44 pulsating red/orange light.,21.4447222,-158.19,2012
240.0,Azusa lights.,34.1336111,-117.9066667,2012
240.0,LOW FLYING UFO STOPPED IN MID AIR OVER TAMPA&#44 FL.  THEN VANISHED&#33,27.9472222,-82.4586111,2012
120.0,Orange red flickering object moved steadily overhead in central California.,37.6391667,-120.9958333,2012
300.0,Amber colored oval shape floating/hovering west of Burien.,47.4705556,-122.3455556,2012
90.0,Respecfully i dont have time to type a full report&#44but tonight my family and i saw a object moving in a straight line at a speed around,34.0005556,-81.035,2012
600.0,Orbs spotted over savannah and s.c..,32.0833333,-81.1,2012
600.0,Some appeared out of nowhere&#44 1 hovered for several minutes and 2 change direction and then get back into formation.,39.0436111,-77.4877778,2012
300.0,6 Beautiful red orb geometric formation fleet hovering over the Hollywood hills.  Los Angeles&#44 CA.,34.0983333,-118.3258333,2012
30.0,Orangy colored aircraft with faceted lights and traveling the pace of an airplane but disappeared vertically into the sky after 30 sec.,46.5897222,-111.9147222,2012
60.0,At New Years&#44 I observed two orange-red colored lights moving inline before turning straight upwards and disappearing into the clouds.,46.9102778,-117.0747222,2012
60.0,Square cube on fire hovering above the horizon for about a minute very close and then disappeared.,36.0397222,-114.9811111,2012
180.0,www.youtube.com/watch?v=zE3H1q8yo9k  I reported seeing bright red/orange lights on December 31&#44 2012 in Bend&#44 OR.  I later found this u,44.0583333,-121.3141667,2012
180.0,Red lights flying over Miami&#44 Florida&#44 December 3rd 2012.,25.7738889,-80.1938889,2012
180.0,Luminated orb.,33.5205556,-86.8025,2012
900.0,Lights over Bath&#44 NY,42.3369444,-77.3180556,2012
15.0,Light with trail and a flash in the sky over Cypress&#44 Texas.,29.9688889,-95.6969444,2012
60.0,Bright white light in day sky.,30.4211111,-87.2169444,2012
600.0,Bright reddish lights over town&#44 during rush hour.,42.0986111,-75.9183333,2012
15.0,Cigar shaped light bulbs in the sky.,34.7463889,-92.2894444,2012
180.0,White Glowing teardrop shaped object Way way up &#44 flashes off and on- changed shape. Higher than commercial jet.,42.0666667,-71.3286111,2012
300.0,White-yellow luminous object seen ascending and leaving area.,38.3030556,-77.4608333,2012
120.0,Amber light over Hilo,19.7297222,-155.09,2012
600.0,Oberserved multiple orange ascending upwards and faded away.,40.66,-111.9955556,2012
120.0,Red lights in line formation coming over the mountains in Anchorage Alaska.,61.2180556,-149.9002778,2012
60.0,Orange Fireball in the sky,32.7833333,-96.8,2012
20.0,Orange Fireball fell from sky on angle towards south west seen from Goshen NY.,41.4019444,-74.3247222,2012
120.0,Silent aircraft blinking white light six-flash increments. Followed by jet. Near Kirkwood Hwy and Polly Drummond Hill Rd.,39.6836111,-75.75,2012
300.0,Unidentified aircraft flying through South Dakots air space.,44.8994444,-97.1147222,2012
180.0,Three shining circular objects evenly spaced motionless in the sky.,41.7697222,-87.9358333,2012
25.0,My dream sorta came true.,41.7688889,-87.8577778,2012
600.0,Two intense&#44 multi-colored&#44 pulsating lights/objects aloft in vicinity of Chesapeake&#44 VA,36.8188889,-76.2752778,2012
900.0,1 bright white light and slowly diminished followed by a larger orange light that turned white and slowly diminished in same spot,27.8002778,-97.3961111,2012
2.0,It streaked low in the sky right above the horizon like a falling star moved just as fast.I saw it streaked downward at a slight angle,39.3111111,-94.9222222,2012
1200.0,At 7 pm i recieved a phone call from a friend 30 mi. to the S and informed me he was looking at a craft above his home.,33.9383333,-78.7333333,2012
240.0,Three lights in a triangle that flew off in opposite directions at an amazing speed in Northern Colorado.,40.7036111,-104.7802778,2012
300.0,Lights in the sky.,44.9444444,-93.0930556,2012
120.0,3-5 Yellowish-orangish sphere/orbs seen by retired police officer in central Wisconsin,43.9561111,-89.8180556,2012
60.0,Three bright lights appear in the shape of an equilateral triangle.,33.4708333,-81.975,2012
2.0,BIG Triangle shape craft with red and yellow combined lights with no noise over north il,42.4169444,-88.0738889,2012
900.0,Pulsating Purple Object in North Phoenix 1-24-2012,33.4483333,-112.0733333,2012
15.0,Triangle shaped craft in the night sky.,42.7261111,-87.7827778,2012
360.0,Bright Yellow object picking up speed until losings its brightness until gone.,33.6,-117.6711111,2012
300.0,It was a blue&#44 purple light that faded in and out and danced around the sky to the west.,33.4483333,-112.0733333,2012
5.0,Translucent light blue sphere with orange electrial bolts apearing inside and tail trailing behind.,40.5347222,-95.3188889,2012
300.0,Orange UFO over Huntington Beach&#44 CA.,33.6602778,-117.9983333,2012
240.0,Bright light&#44 hovering&#44 close to ground&#44 about the size of a car.,41.1305556,-85.1288889,2012
20.0,Aircraft of some sort flying violently as if it was about to crash that wiped out power throughout a city for 15 seconds,41.8097222,-89.965,2012
1.0,Ultra-bright flash seen in night sky over south Skagit Co. on 01/24/2012.,48.4213889,-122.3327778,2012
15.0,Five circle-shaped&#44 green objects flew across the sky&#44 making my car lights flicker.,42.5847222,-87.8211111,2012
4.0,Glowing white lite shoots across sky and makes sudden U turns and spirals.,29.8944444,-81.3147222,2012
840.0,5 decent sized &quot;UFOs&quot; rotating shining bright.,38.2775,-85.7372222,2012
5.0,Blue orb in WNC mountains.,35.6838889,-82.0094444,2012
360.0,Three flickering lights at first slow and then really fast until gone,39.0347222,-76.9077778,2012
120.0,Very Odd event.,32.3794444,-81.6633333,2012
30.0,Red/orange&#44 round&#44 glowing object moving slowly and southeast at 1:45AM on 12/05/12.,38.9686111,-77.3413889,2012
1200.0,Fast moving object that stops instantly with flashing lights,38.8402778,-97.6111111,2012
30.0,I was leaving this morning 12/05/12 at 0615. I was walking out to my car and I focused my eyes towards the eastern sky. It was still da,47.4830556,-122.2158333,2012
5.0,Swooping curved bluish light intered clouds then vanished,38.7877778,-90.2158333,2012
300.0,Spherical or slightly ovoid&#44 stationary object observed&#44 5 minute time-frame 1/25/2012,26.2125,-80.25,2012
60.0,Object with four flashing lights swoops over Broomfield houses.,39.9205556,-105.0861111,2012
15.0,Fame in the Sky over Boardman ohio,41.0241667,-80.6630556,2012
300.0,Tiny flying dot doing loops in the air and flashing colors.,42.8863889,-78.8786111,2012
20.0,Green glowing silent orb moving S at 30&amp;#730; down from the horizon looking east near Kirkwood Hwy and Polly Drummond Hill Rd in Newark,39.6836111,-75.75,2012
835.0,Rotating dark object that climbed in altitude and traveled southeast,37.775,-122.4183333,2012
15.0,Fireball UFO- Avon Park&#44 FL.,27.5955556,-81.5063889,2012
0.5,Intense yellowish white fireball with greenish tint.,41.3775,-71.8277778,2012
15.0,Orange light in sky Wilmington NC.,34.2255556,-77.945,2012
180.0,Four blue lights seen blinking in what seems like morse code by two kids.,38.8338889,-104.8208333,2012
10.0,Three orange spheres about 15 degrees above the horizon appeared and then 10 seconds later disappeared in the southeastern sky.,39.2930556,-83.9888889,2012
120.0,My family was traviling down st rt 28 heading toward new vianna and right at the flashing lights in martinsvill off to the right.,39.3238889,-83.815,2012
120.0,Bright Lights in the Eastern Sky.,39.4013889,-83.9813889,2012
2.0,Ball of light moving downward quickly.  Went behind clouds that seemed to possibly in the Newtown or Monroe area.,41.2427778,-73.2011111,2012
300.0,Three large yellow/red lights travelling northeast at a rapid consistent rate.,45.4208333,-122.6694444,2012
300.0,5 orange and red flashing lights flying west in a formation,41.7886111,-89.6961111,2012
180.0,2 yellow-orange star-like objects.,33.6888889,-78.8869444,2012
1200.0,About 25 bright red lights west of Wichita,37.6922222,-97.3372222,2012
300.0,Object with 2 bright red lights&#44 moving at low altitude&#44 and low speed.,36.7755556,-81.4125,2012
180.0,Red lights in triangle form flying in sky,38.005,-121.8047222,2012
300.0,4 lights in the sky in a formation,38.005,-121.8047222,2012
300.0,4 ufo witnesses antioch ca,38.005,-121.8047222,2012
900.0,Saw 3 brightly lit oval whitish-green craft flying in line formation over King of Prussia at night. One very fast.,40.0891667,-75.3963889,2012
30.0,2 directions star-like moving object.  2 speeds.,39.7697222,-74.8877778,2012
300.0,3-4 orange lighted over belleville.,38.52,-89.9838889,2012
60.0,I was driving down 40 on my way home from work.  It was about midnight.  The clouds seemed to be moving independently of eachother.  Ex,35.7913889,-78.7813889,2012
300.0,Strange non-alian aircraft above buford ga.,34.1205556,-84.0044444,2012
60.0,Dark&#44 silent&#44 boomerang shaped object seen by 3 in Philadelphia.,39.9522222,-75.1641667,2012
600.0,Amber in color Very bright at times Spark like objects falling from the object Moved smoothly and slowly,33.3527778,-111.7883333,2012
3.0,Silent Matt black triangle craft seen alongside my car then disapears across dry lake at speeds in excess of 10&#44000 mph,36.6061111,-118.0619444,2012
5.0,Propeller shaped object rights itself and then vanishes in broad daylight.,33.9830556,-118.0958333,2012
300.0,Glowing red sphere that pulsated with light then dimmed&#44 making it seem like it ascended to greater altitude.,36.0397222,-114.9811111,2012
